"","id","fsecurity","fexpend","hhsize","female","kids","elderly","black","hispanic","education","employed","married","disability","weight"
"130",20181002440000,0,0,2,1,0,1,0,2,1,1,0,1,6357.4946
"131",20181002441000,0,35,4,2,2,0,0,0,2,2,2,0,8477.3484
"132",20181002441600,0,70,1,1,0,1,0,0,0,0,0,0,1919.6051
"133",20181002442600,NA,NA,1,1,0,1,0,0,0,0,0,1,2077.0161
"134",20181002444000,0,77.5,4,1,2,0,0,0,2,2,2,0,8546.9756
"135",20181102383200,NA,NA,2.5,2,0,0,0,0,1,4,2,0,8866.17
"136",20181102384000,NA,NA,2,1,0,0,0,2,0,1,2,0,5732.195
"137",20181102385400,0,370,1,1,0,0,0,0,0,0,0,0,1988.2999
"138",20181102386000,0,NA,5,1,2,1,0,0,2,2,2,1,9321.8605
"139",20181102387000,NA,NA,1,1,0,0,0,0,0,1,0,0,2238.821
"140",20181102387400,1,65,4,2,2,0,0,0,0,1,2,0,12323.9076
"141",20181102388600,0,60,1,0,0,0,0,0,0,1,0,0,2375.2702
"142",20181102389500,0,150,1,0,0,0,0,0,1,1,0,0,2635.1198
"143",20181102390800,0,90,2,1,0,1,0,0,2,1,2,0,3657.1592
"144",20181102392400,0,66.6666666666667,3,2,0,1,0,0,2,2,2,0,5611.9884
"145",20181102393100,0,130,2,1,0,2,0,0,2,0,2,0,3354.3458
"146",20181102394200,0,65,2,1,0,0,0,0,2,2,2,0,3741.3256
"147",20181102398400,NA,NA,2,1,0,2,0,0,2,0,2,0,3614.7386
"148",20181102398900,0,80,2,1,0,0,0,0,2,2,2,0,4145.9296
"149",20181102399900,0,95,2,2,0,1,0,0,0,2,0,0,3418.7012
"150",20181102400000,NA,NA,2,1,0,1,0,0,0,1,2,0,3487.2128
"151",20181102400400,0,55,2,1,0,0,0,0,0,2,0,0,4145.9296
"152",20181102401800,0,12.5,4,2,2,1,0,0,0,0,0,1,7428.6052
"153",20181102403600,0,75,2,1,0,1,0,0,1,0,2,0,3285.0948
"154",20181102404400,0,50,2,1,0,1,0,0,0,1,2,0,3285.0948
"155",20181102404700,0,65,2,1,0,2,0,0,2,1,2,1,3418.7012
"156",20181102405100,0,45,4,2,2,0,0,0,1,4,2,0,8674.3616
"157",20181102406800,0,50,2,1,0,0,0,0,1,2,2,0,3664.0852
"158",20181102407500,NA,NA,1,1,0,1,0,0,0,0,0,0,1709.3506
"159",20181102409600,2,260,1,1,0,1,0,0,0,0,0,1,1807.3693
"160",20181102410900,NA,NA,2,1,0,0,0,0,0,2,2,0,3581.6564
"161",20181102411900,0,115,2,1,0,1,0,0,0,0,2,0,3487.2128
"162",20181102412300,0,26.6666666666667,6,2,4,0,0,0,1,2,2,0,13011.5424
"163",20181102413000,0,0,1,0,0,0,0,0,1,1,0,0,2464.4286
"164",20181102413900,0,3.33333333333333,6,4,4,0,0,0,1,1,2,0,12093.0636
"165",20181102414200,0,50,1,1,0,0,0,0,1,1,0,0,2881.4051
"166",20181102414400,NA,NA,3,3,2,0,0,0,0,2,0,1,5578.5201
"167",20181102415600,0,95,2,1,0,0,0,0,1,2,2,0,4145.9296
"168",20181102416300,NA,NA,3,1,1,0,0,0,2,2,2,0,5615.0919
"169",20181102417600,0,80,2,1,0,2,0,0,2,0,2,0,3614.7386
"170",20181102420400,0,0,1,1,0,1,0,0,0,0,0,1,1807.3693
"171",20181102420700,0,20,2,1,0,2,0,0,2,2,2,0,3285.0948
"172",20181102421700,NA,NA,3,2,1,0,0,0,2,1,2,0,6046.5318
"173",20181102423400,NA,NA,1,0,0,0,1,0,0,1,0,0,2534.3006
"174",20181102423700,0,60,2,1,0,1,0,0,2,2,0,0,3285.0948
"175",20181102425200,0,100,2,1,0,2,0,0,1,0,2,0,3418.7012
"176",20181102425400,0,140,1,0,0,0,0,0,0,1,0,0,2064.6614
"177",20181102425700,NA,NA,3,2,1,0,0,0,2,2,2,0,5699.2674
"178",20181102425900,0,30,1,0,0,0,0,0,0,0,0,0,2305.7717
"179",20181102426200,0,30,1,0,0,1,0,0,1,0,0,1,1786.1954
"180",20181102426400,NA,NA,3.4,3,2,0,0,0,1,3,2,0,13525.801
"181",20181102426500,0,0,1,1,0,1,0,0,0,0,0,1,1846.4899
"182",20181102426600,NA,NA,5,2,2,0,0,4,1,2,2,0,11194.105
"183",20181102427100,0,0,1,1,0,1,0,0,0,0,0,1,1846.4899
"184",20181102427500,NA,NA,2,1,0,0,0,0,2,2,0,0,5169.385
"185",20181102428400,0,35,2,2,1,0,0,0,1,1,0,0,4461.2486
"186",20181102428900,0,43.3333333333333,3,2,0,2,0,0,2,1,2,0,5539.4697
"187",20181102431800,NA,NA,1,1,0,0,0,0,0,1,0,0,2216.5425
"188",20181102432700,NA,NA,1,0,0,0,0,0,0,0,0,0,2307.0468
"189",20181102433200,0,30,1,0,0,1,0,0,0,0,0,1,1870.4804
"190",20181102433800,NA,NA,5,1,0,0,5,0,2,5,2,0,13094.403
"191",20181102438800,0,0,2,1,0,0,0,0,0,2,2,0,3562.6938
"192",20181102439700,0,70,2,1,0,0,0,0,1,2,0,0,4127.4542
"193",20181102440400,0,0,1,0,0,0,0,0,0,1,0,0,2517.7712
"194",20181102444300,0,40,1,0,0,1,0,0,0,0,0,0,1870.4804
"195",20181102444800,0,60,1.66666666666667,2,1,0,0,0,0,2,0,0,6649.6275
"196",20181102444900,0,25,2,1,0,0,0,0,2,2,2,0,4235.6684
"197",20181102446200,0,35,2,1,0,2,0,0,1,0,2,1,3692.9798
"198",20181102447300,0,85,2,1,0,0,0,0,2,2,2,0,3978.7988
"199",20181102447900,0,20,2,1,0,0,0,0,1,2,2,0,3741.3256
"200",20181102448600,0,92.5,4,3,1,0,0,0,0,3,0,0,8556.4824
"201",20181102448800,0,35,2,1,0,1,0,0,1,2,2,1,3560.7246
"202",20181102449100,NA,NA,5,2,2,0,0,2,2,3,2,0,9498.779
"203",20181102449600,NA,NA,4,3,3,0,0,0,0,1,0,0,8620.4352
"204",20181102450000,0,70,2,1,0,0,0,0,2,2,0,0,4118.2728
"205",20181202383100,0,110,1,1,0,1,0,0,1,0,0,0,2115.9755
"206",20181202384200,NA,NA,3,2,1,0,0,0,2,2,2,0,6498.6936
"207",20181202384600,NA,NA,1,1,0,1,0,0,1,0,0,0,2313.9638
"208",20181202387000,0,NA,1,1,0,0,0,1,1,1,0,0,2157.2613
"209",20181202387800,0,65,2,1,0,2,0,0,0,0,2,0,4419.3904
"210",20181202389200,0,46.6666666666667,3,1,1,0,0,0,0,3,2,0,6627.9114
"211",20181202389500,0,25,2,1,0,2,0,0,0,0,2,1,4419.3904
"212",20181202390100,0,20,2,1,0,0,0,1,2,1,2,1,4340.3354
"213",20181202390200,0,90,5,2,2,0,0,0,2,4,2,0,11046.519
"214",20181202390600,0,32,5,3,1,0,0,0,1,4,4,0,11580.7915
"215",20181202392400,4,98,5,4,3,0,0,0,0,1,2,0,10343.0975
"216",20181202393000,0,135,2,1,0,0,0,0,2,2,2,1,4418.6076
"217",20181202393300,NA,NA,3,2,1,0,0,0,1,2,2,0,6812.1318
"218",20181202396300,0,180,1,1,0,0,0,0,0,1,0,0,2105.6363
"219",20181202397000,0,165,2,1,0,0,0,0,1,1,2,1,4342.7356
"220",20181202398000,0,48,5,4,3,0,0,0,1,2,2,0,9422.406
"221",20181202399300,NA,NA,1,0,0,1,0,0,0,0,0,1,1993.8931
"222",20181202399900,0,70,3,2,0,1,0,0,3,3,2,0,6432.6819
"223",20181202402100,NA,NA,2,1,0,0,0,0,0,2,2,0,4211.2726
"224",20181202402300,0,0,2,1,0,2,0,0,2,1,2,0,4215.8508
"225",20181202403100,0,30,1,0,0,0,0,0,1,1,0,0,2017.0409
"226",20181202403800,0,22.5,4,3,2,0,0,0,0,1,2,0,8954.0592
"227",20181202404400,0,54,5,2,3,0,0,0,2,2,2,0,10094.432
"228",20181202405100,0,0,1,0,0,1,0,0,0,0,0,1,2034.2418
"229",20181202405500,0,50,2,1,0,2,0,0,0,0,2,0,4328.1512
"230",20181202408500,0,50,3,1,2,0,0,0,0,1,0,0,6051.1227
"231",20181202408800,0,0,2,1,0,2,0,0,2,1,2,0,4215.8508
"232",20181202409600,0,25,2,1,0,1,0,0,2,2,2,0,4250.7284
"233",20181202410800,NA,NA,2,1,0,1,0,0,1,1,2,1,4302.4258
"234",20181202413600,NA,NA,4,1,1,0,0,0,2,1,2,0,9073.3632
"235",20181202415300,0,170,2,2,1,0,0,0,1,1,0,0,3768.9624
"236",20181202416900,0,0,10,6,6,0,0,0,0,3,2,0,20188.864
"237",20181202417400,NA,NA,2,1,0,0,0,0,0,2,2,0,4211.2726
"238",20181202418000,0,105,2,1,0,0,0,0,2,2,2,0,4288.4546
"239",20181202418400,0,80,2,1,0,0,0,0,1,2,2,1,4327.3848
"240",20181202419000,0,40,2,1,0,2,0,0,0,1,2,1,4215.8508
"241",20181202419500,0,0,2,1,0,0,0,0,0,2,2,0,4288.4546
"242",20181202420900,NA,NA,4,2,2,0,0,0,1,2,2,0,8075.5456
"243",20181202421900,0,0,6,4,4,0,0,0,0,1,2,0,11306.8872
"244",20181202423000,NA,NA,1.4,2,0,0,0,0,0,3,0,0,10580.519
"245",20181202423300,0,40,1,0,0,1,1,0,0,0,0,0,3064.4754
"246",20181202423800,0,30,1,1,0,1,0,0,0,0,0,1,2253.9245
"247",20181202425100,NA,NA,4,2,3,0,0,0,0,0,0,0,7701.0836
"248",20181202425800,5,70,5,2,3,0,0,1,0,2,0,0,11044.424
"249",20181202426300,0,75,2,1,0,0,0,0,2,2,0,0,4361.8136
"250",20181202426900,NA,NA,3,1,0,0,0,0,1,2,2,0,6453.6387
"251",20181202428700,NA,NA,2,1,0,0,0,0,1,2,0,0,4300.048
"252",20181202429600,0,80,2,1,0,0,0,0,1,2,0,0,4565.1096
"253",20181202429900,2,25,4,3,2,0,0,0,0,2,2,0,9206.9372
"254",20181202430300,0,0,4,2,2,0,0,0,2,2,2,0,7701.0836
"255",20181202431100,0,90,1,1,0,0,0,0,1,1,0,0,2297.1671
"256",20181202433000,NA,NA,2,2,1,0,0,0,1,0,0,0,4378.857
"257",20181202433100,0,80,1,1,0,0,0,1,1,1,0,0,2037.8318
"258",20181202433300,NA,NA,4,2,1,0,0,0,1,4,2,0,8842.1024
"259",20181202436700,0,80,1,1,0,0,0,0,1,2,0,0,4315.8758
"260",20181202438200,0,60,1,1,0,1,0,0,0,0,0,1,2020.6283
"261",20181202438800,0,0,2,1,0,2,0,0,2,1,2,0,4307.103
"262",20181202439000,0,100,2,1,0,0,0,0,1,1,0,0,4359.403
"263",20181202439300,0,140,1,0,0,0,0,0,1,1,0,0,1952.5072
"264",20181202440700,0,15,4,1,2,0,0,0,2,2,2,0,8279.054
"265",20181202440900,0,130,1,0,0,0,0,1,1,2,0,0,4838.2108
"266",20181202444800,0,0,2,1,0,2,0,0,2,0,2,0,4043.4914
"267",20181202447000,NA,NA,1,0,0,0,0,0,1,1,1,1,2105.7681
"268",20181202448500,0,170,1,0,0,1,0,0,1,0,0,1,2131.9941
"269",20181202448800,NA,NA,2,1,0,0,0,0,0,2,0,1,4300.048
"270",20181202448900,0,0,1,1,0,1,0,0,0,0,0,1,2313.9638
"271",20190302428500,0,50,1,1,0,0,0,0,2,2,0,0,5210.291
"272",20190902339300,0,34,5,2,3,0,0,0,1,2,2,0,10908.419
"273",20190902339700,5,55,2,1,0,0,0,1,2,2,2,0,5385.4144
"274",20190902340500,0,50,2,2,0,1,0,0,0,2,0,1,4633.9028
"275",20190902340800,NA,NA,1,1,0,1,0,0,0,0,1,1,2242.5807
"276",20190902341600,0,50,2,1,0,0,0,0,2,1,2,0,4616.3438
"277",20190902342200,0,23.3333333333333,3,1,1,0,0,0,2,2,2,0,6545.0514
"278",20190902342500,0,40,1,1,0,1,0,0,0,1,0,0,2820.442
"279",20190902344800,0,90,2,1,0,0,0,0,2,2,2,0,4616.3438
"280",20190902345400,0,106.666666666667,3,2,0,0,0,0,0,1,2,1,6433.0584
"281",20190902345900,4,160,1,1,0,0,0,0,1,0,0,1,2388.4246
"282",20190902346000,0,90,5,2,3,0,5,0,0,2,2,0,17614.391
"283",20190902351900,0,60,2,1,0,0,0,0,2,2,2,0,4166.7516
"284",20190902353200,NA,NA,2,0,0,2,0,0,0,2,0,0,4682.9132
"285",20190902354400,NA,NA,1,0,0,0,0,0,0,1,0,0,2512.085
"286",20190902354700,0,70,1,1,0,1,0,0,0,0,0,0,2097.3164
"287",20190902355300,0,90,1,1,0,1,0,0,0,0,0,0,2097.3164
"288",20190902355500,NA,NA,2,1,0,2,0,0,0,0,2,0,4194.6328
"289",20190902356400,0,55,2,1,0,2,0,0,0,0,2,1,4194.6328
"290",20190902357400,0,15,2,1,0,2,0,0,0,0,2,0,4194.6328
"291",20190902360300,NA,NA,2,1,0,2,0,0,2,0,2,0,4194.6328
"292",20190902360900,0,110,3,1,1,0,0,0,0,2,2,0,6016.3539
"293",20190902361200,0,30,4,3,2,0,0,0,2,2,0,0,8634.6356
"294",20190902361300,0,75,2,1,0,0,0,0,2,2,2,0,5115.923
"295",20190902363200,NA,NA,1,0,0,0,0,2,0,2,0,0,4843.5332
"296",20190902363800,0,0,1,0,0,0,0,0,0,1,0,0,2759.2419
"297",20190902364500,NA,NA,2,1,0,0,0,0,0,2,2,0,5036.5714
"298",20190902364700,0,0,1,1,0,1,0,1,1,0,0,1,2201.6838
"299",20190902365900,0,30,2,1,0,2,0,0,0,0,2,1,4194.6328
"300",20190902366100,0,37.5,4,2,2,0,0,0,2,1,2,0,9061.9312
"301",20190902366500,NA,NA,4,1,2,0,0,0,1,2,2,0,7869.9756
"302",20190902369000,0,50,2,1,0,2,0,0,0,0,2,1,3993.3268
"303",20190902369400,0,34,5,1,3,0,0,0,2,2,2,0,11327.414
"304",20190902371400,0,40,1,0,0,0,0,0,1,1,0,0,2412.305
"305",20190902371800,0,100,2,1,0,0,0,0,0,2,2,0,4530.9656
"306",20190902373200,0,65,2,1,0,2,0,0,1,1,2,0,3993.3268
"307",20190902375200,0,22.5,4,1,2,0,0,0,1,2,2,0,10231.846
"308",20190902375700,0,80,4,2,2,0,0,0,2,2,2,0,8021.8052
"309",20190902376200,0,80,1,1,0,1,0,0,1,0,0,0,2097.3164
"310",20190902376300,0,120,1,0,0,0,0,0,0,1,0,0,2119.0265
"311",20190902376500,NA,NA,4,3,3,0,0,0,0,1,0,1,8634.6356
"312",20190902376800,0,70,1,1,0,0,1,0,0,1,0,0,2987.7827
"313",20190902377100,0,0,2,1,0,1,0,0,0,2,2,0,4467.4264
"314",20190902379200,0,70,2,1,0,0,0,0,0,2,0,0,4238.053
"315",20190902379800,NA,NA,4,2,2,0,0,0,0,2,2,0,10231.846
"316",20190902380300,0,42.5,4,1,2,0,0,0,0,2,2,0,9061.9312
"317",20190902380900,0,60,1,1,0,1,0,0,0,0,0,1,2097.3164
"318",20190902381600,NA,NA,2,1,0,0,0,0,2,2,2,0,4636.4652
"319",20190902382500,0,80,2,1,0,2,0,0,0,2,2,1,4269.9126
"320",20190902382700,NA,NA,4,2,2,0,0,0,2,2,2,0,10946.574
"321",20190902383300,NA,NA,3,1,1,0,0,0,2,1,2,0,7555.8081
"322",20190902383900,NA,NA,2,1,0,2,0,0,0,0,2,0,4285.4258
"323",20190902384100,0,NA,5,2,2,0,0,0,2,3,2,0,10422.6395
"324",20190902385500,1,80,2,1,0,0,0,0,1,2,0,0,4288.7056
"325",20190902386900,0,75,2,1,0,0,0,0,1,2,0,0,5335.2094
"326",20190902387200,7,30,3,2,0,2,3,0,0,0,2,0,6975.6477
"327",20190902387500,0,180,1,1,0,1,0,0,1,0,0,1,2242.5807
"328",20190902390000,0,37.5,4,2,2,0,0,0,1,2,2,0,8726.7352
"329",20190902390800,0,70,4,1,2,0,0,0,2,2,2,0,8195.4372
"330",20190902393200,0,0,1,0,0,0,0,0,0,4,0,0,10424.6484
"331",20190902395700,0,82.5,4,2,0,0,0,0,3,4,2,1,9195.9856
"332",20190902396300,0,0,4,2,2,0,0,0,2,2,2,0,8731.5608
"333",20190902396700,NA,NA,2,1,0,0,0,0,1,0,2,1,4595.4516
"334",20190902398600,0,35,2,1,0,0,0,0,1,1,2,0,5388.3926
"335",20190902398900,0,0,2,1,0,2,0,0,2,0,2,1,4119.6926
"336",20190902399400,0,45,2,1,0,2,0,0,2,0,2,1,4269.9126
"337",20190902400200,0,100,2,2,1,0,0,0,1,1,0,0,5145.5882
"338",20190902401400,0,60,2,1,0,0,0,0,0,2,2,0,4597.9928
"339",20190902403300,0,13.3333333333333,3,1,0,2,0,0,0,1,2,0,6428.1387
"340",20190902403900,0,110,1,1,0,0,0,0,1,1,0,0,2308.1719
"341",20190902408600,NA,NA,1,0,0,0,0,0,3,0,0,0,7738.1583
"342",20191002346200,NA,NA,2,1,0,0,2,0,2,2,2,0,6461.3742
"343",20191002348300,0,50,2,1,0,0,0,0,0,2,2,0,6546.213
"344",20191002351000,3,40,1,1,0,0,0,0,0,0,0,1,2212.554
"345",20191002351300,0,80,1,1,0,0,0,0,1,1,0,0,2476.9511
"346",20191002352300,4,40,1,1,0,0,0,0,1,0,0,0,2214.6578
"347",20191002352700,0,90,1,0,0,0,0,0,1,1,0,0,2195.59
"348",20191002352900,0,140,1,0,0,0,0,0,0,1,0,0,2391.7941
"349",20191002353200,0,26.6666666666667,3,2,1,1,0,0,0,1,2,0,6338.5647
"350",20191002353300,0,95,2,1,0,0,0,0,2,2,0,0,4474.5552
"351",20191002354400,0,190,1,0,0,0,0,0,1,1,0,0,1975.6293
"352",20191002354500,0,25,4,1,3,0,0,0,0,1,0,0,7927.5436
"353",20191002354700,0,90,4,2,2,0,0,0,2,2,2,0,9280.5588
"354",20191002354900,0,65,2,1,0,2,0,0,1,1,2,0,3929.946
"355",20191002355200,0,21.4285714285714,7,3,2,2,0,0,1,1,2,1,13927.2091
"356",20191002357400,0,46,5,2,3,0,4,0,0,2,0,0,15634.3975
"357",20191002358100,NA,NA,2,1,0,0,0,0,2,2,0,0,4640.2794
"358",20191002358200,NA,NA,4,4,3,0,0,3,1,1,0,0,9123.4472
"359",20191002359200,0,25,2,1,0,2,0,0,1,0,2,0,3929.946
"360",20191002359500,0,140,1,0,0,1,0,0,1,0,0,1,2172.359
"361",20191002360300,0,100,1,0,0,1,0,0,1,0,0,0,1936.5033
"362",20191002361000,0,55,2,1,0,0,0,0,2,2,2,0,3964.112
"363",20191002362400,0,30,2,1,0,2,0,0,0,2,2,0,3848.8116
"364",20191002364200,NA,NA,1.66666666666667,1,0,2,0,0,0,3,2,0,5845.5768
"365",20191002364300,0,91.6666666666667,6,4,4,0,0,0,2,1,2,0,14199.8772
"366",20191002364600,0,50,2,1,0,0,0,0,2,2,2,0,4228.0466
"367",20191002365200,0,0,3,2,1,0,0,0,1,3,2,1,6506.8074
"368",20191002368500,NA,NA,2,1,1,0,0,0,1,1,0,1,4653.7774
"369",20191002368900,0,66.6666666666667,3,2,1,0,0,0,2,2,0,0,7078.1946
"370",20191002369300,0,95,2,1,0,2,0,0,0,2,2,0,3848.8116
"371",20191002370100,0,20,1,0,0,0,0,0,0,1,0,0,4265.3976
"372",20191002372100,1,20,1,0,0,0,0,0,0,1,0,1,1979.0772
"373",20191002373700,NA,NA,1,0,0,0,0,1,0,1,0,0,2854.914
"374",20191002373900,0,80,1,1,0,1,0,0,0,0,0,0,1948.5256
"375",20191002374000,0,30,1,1,0,1,0,0,1,0,0,0,2013.3065
"376",20191002374500,0,85,2,1,0,2,0,0,1,0,2,0,4113.7692
"377",20191002374600,0,100,1,1,0,0,0,0,1,1,0,0,2215.8825
"378",20191002374800,NA,NA,2,1,0,0,0,0,1,2,2,0,4382.1772
"379",20191002376700,0,0,1,0,0,1,0,0,0,0,0,0,2172.359
"380",20191002377600,NA,NA,2,1,0,0,0,0,2,2,2,0,4182.9476
"381",20191002377900,NA,NA,1,0,0,0,0,1,0,1,0,0,4166.539
